kode_kab,kode_instansi,unit_kerja,email,telp
1304,1305014,RS UMUM DAERAH PROF. DR. M.A. HANAFIAH,umumdaerahprofdrmahanafia@gmail.com,081212351462
1304,1305015,RS IBU DAN ANAK SAYANG IBU,ibudananaksayangibu@gmail.com,081254349757
1304,1305016,RS IBU DAN ANAK FADHILA BATUSANGKAR,ibudananakfadhilabatusang@gmail.com,081293288894
1304,1305017,RS UMUM HARAPAN IBUNDA,umumharapanibunda@gmail.com,081231260368
1377,1306015,RS UMUM DAERAH PARIAMAN,umumdaerahpariaman@gmail.com,081247930408
1305,1306056,RS UMUM DAERAH PADANG PARIAMAN,umumdaerahpadangpariaman@gmail.com,081294812583
1305,1306057,RS PARU SUMATERA BARAT,parusumaterabarat@gmail.com,081204653269
1306,1307017,RS IBU DAN ANAK REZKI BUNDA,ibudananakrezkibunda@gmail.com,081263508081
1307,1308010,RS UMUM DAERAH DR. ACHMAD DARWIS,umumdaerahdrachmaddarwis@gmail.com,081272700671
1307,1308012,RS BERSALIN HARAPAN BUNDA,bersalinharapanbunda@gmail.com,081218336312
1306,1308016,RS UMUM DAERAH LUBUK BASUNG,umumdaerahlubukbasung@gmail.com,081254996838
1308,1309011,RS UMUM DAERAH LUBUK SIKAPING,umumdaerahlubuksikaping@gmail.com,081252019904
1312,1309022,RS UMUM ISLAM IBNU SINA,umumislamibnusina@gmail.com,081226802053
1308,1309023,RS ISLAM IBNU SINA PANTI YARSI,islamibnusinapantiyarsi@gmail.com,081211459015
1308,1309024,RS KELAS D PRATAMA PASAMAN,kelasdpratamapasaman@gmail.com,081251680092
1310,1311002,RS UMUM DAERAH SUNGAI RUMBAI,umumdaerahsungairumbai@gmail.com,081298504231
1310,1311013,RS UMUM DAERAH SUNGAI DAREH,umumdaerahsungaidareh@gmail.com,081285845111
1312,1312024,RS UMUM DAERAH PASAMAN BARAT,umumdaerahpasamanbarat@gmail.com,081218586295
1312,1312025,RS IBU DAN ANAK AL-IHSAN,ibudananakalihsan@gmail.com,081233144385
1312,1312036,RS UMUM DAERAH UJUNG GADING,umumdaerahujunggading@gmail.com,081218064759
1371,1371010,RSUP DR. M. DJAMIL,rsupdrmdjamil@gmail.com,081228850671
1371,1371021,RS TK. III REKSODIWIRYO PADANG,tkiiireksodiwiryopadang@gmail.com,081280475619
1371,1371032,RS UMUM YOS SUDARSO,umumyossudarso@gmail.com,081201677191
1371,1371091,RS UMUM ISLAM IBNU SINA,umumislamibnusina@gmail.com,081280189220
1371,1371112,RS UMUM AISYIYAH PADANG,umumaisyiyahpadang@gmail.com,081280778644
1371,1371123,RS BHAYANGKARA PADANG,bhayangkarapadang@gmail.com,081275102752
1371,1371251,RS JIWA PUTI BUNGSU,jiwaputibungsu@gmail.com,081274383132
1371,1371273,RS IBU DAN ANAK BUNDA PADANG,ibudananakbundapadang@gmail.com,081282069593
1371,1371284,RS UMUM SELAGURI,umumselaguri@gmail.com,081214594716
1371,1371305,RS UMUM SEMEN PADANG HOSPITAL,umumsemenpadanghospital@gmail.com,081265582037
1371,1371316,RS JIWA PROF. DR. HASAN BASRI SAANIN DATUK TAN PAR,jiwaprofdrhasanbasrisaani@gmail.com,081279267543
1371,1371400,RS IBU DAN ANAK LENGGOGENI,ibudananaklenggogeni@gmail.com,081244087534
1371,1371422,RS KHUSUS BEDAH ROPANASURI,khususbedahropanasuri@gmail.com,081206407761
1371,1371444,RS UMUM DAERAH DR. RASIDIN PADANG,umumdaerahdrrasidinpadang@gmail.com,081230023356
1371,1371446,RS UMUM BUNDA PADANG,umumbundapadang@gmail.com,081215846622
1371,1371451,RS IBU DAN ANAK CICIK,ibudananakcicik@gmail.com,081223693032
1371,1371454,RS KHUSUS GIGI DAN MULUT BAITURRAHMAH,khususgigidanmulutbaiturr@gmail.com,081211720134
1371,1371455,RS IBU DAN ANAK SITI HAWA,ibudananaksitihawa@gmail.com,081224711111
1371,1371456,RS ISLAM SITI RAHMAH,islamsitirahmah@gmail.com,081224560360
1371,1371457,RS KHUSUS MATA PADANG EYE CENTER,khususmatapadangeyecenter@gmail.com,081242389900
1371,1371459,RS KHUSUS MATA REGINA EYE CENTER,khususmatareginaeyecenter@gmail.com,081274740459
1371,1371460,RS IBU DAN ANAK MUTIARA BUNDA,ibudananakmutiarabunda@gmail.com,081280322301
1371,1371462,RS UMUM NAILI DBS,umumnailidbs@gmail.com,081233499558
1371,1371463,RS KHUSUS BEDAH KARTIKA DOCTA,khususbedahkartikadocta@gmail.com,081264533718
1371,1371464,RS. UNIVERSITAS ANDALAS,rsuniversitasandalas@gmail.com,081242544743
1371,1371465,RS IBU DAN ANAK RESTU IBU,ibudananakrestuibu@gmail.com,081256081707
1371,1371466,RS UMUM HERMINA PADANG,umumherminapadang@gmail.com,081270146818
1371,1371467S,RS DARURAT PENANGANAN COVID-19 KOTA PADANG,daruratpenanganancovid19k@gmail.com,081274780798
1372,1372011,RS UMUM DAERAH MOHAMMAD NATSIR,umumdaerahmohammadnatsir@gmail.com,081299178692
1372,1372012,RS TKT. IV 01.07.06 SOLOK,tktiv010706solok@gmail.com,081218438271
1372,1372013,RS IBU DAN ANAK PERMATA BUNDA SOLOK,ibudananakpermatabundasol@gmail.com,081225629830
1372,1372014,RS IBU DAN ANAK ANANDA,ibudananakananda@gmail.com,081299943157
1372,1372015,RS IBU DAN ANAK YASMIN,ibudananakyasmin@gmail.com,081284509785
1372,1372016,RS UMUM DAERAH KOTA SOLOK,umumdaerahkotasolok@gmail.com,081225341290
1373,1373012,RS UMUM DAERAH SAWAH LUNTO,umumdaerahsawahlunto@gmail.com,081235477025
1374,1374013,RS UMUM DAERAH PADANG PANJANG,umumdaerahpadangpanjang@gmail.com,081202917391
1374,1374024,RS UMUM IBNU SINA PADANG PANJANG,umumibnusinapadangpanjang@gmail.com,081217132415
1375,1375014,RS UMUM DAERAH DR. ACHMAD MOCHTAR,umumdaerahdrachmadmochtar@gmail.com,081257432500
1375,1375025,RS TK. IV BUKITTINGGI,tkivbukittinggi@gmail.com,081262990155
1375,1375036,RS OTAK DR. DRS. M. HATTA BUKITTINGGI,otakdrdrsmhattabukittingg@gmail.com,081230316325
1375,1375040,RS UMUM IBNU SINA BUKITTINGGI,umumibnusinabukittinggi@gmail.com,081294745859
1375,1375051,RS UMUM MADINA,umummadina@gmail.com,081201834989
1375,1375052,RS KHUSUS THT SITAWA SIDINGIN,khususthtsitawasidingin@gmail.com,081242032258
1375,1375053,RS UMUM DAERAH KOTA BUKITTINGGI,umumdaerahkotabukittinggi@gmail.com,081281486649
1376,1376011,RS UMUM IBNU SINA KOTA PAYAKUMBUH,umumibnusinakotapayakumbu@gmail.com,081215109478
1376,1376015,RS UMUM DAERAH DR. ADNAAN WD,umumdaerahdradnaanwd@gmail.com,081248648838
1376,1376016,RS IBU DAN ANAK SUKMA BUNDA,ibudananaksukmabunda@gmail.com,081249689668
1376,1376017,RS IBU DAN ANAK ANNISA PAYAKUMBUH,ibudananakannisapayakumbu@gmail.com,081293744226
1377,1377003,RS UMUM AISYIYAH PARIAMAN,umumaisyiyahpariaman@gmail.com,081232872833
1377,1377005,RS UMUM TAMAR MEDICAL CENTRE,umumtamarmedicalcentre@gmail.com,081204014258
1377,1377007,RS UMUM DAERAH DR SADIKIN KOTA PARIAMAN,umumdaerahdrsadikinkotapa@gmail.com,081284922370
1377,1377008,RS IBU DAN ANAK CITRA AGUSWAR MEDICAL CENTER,ibudananakcitraaguswarmed@gmail.com,081292105586
1409,1401011,RS UMUM DAERAH TELUK KUANTAN,umumdaerahtelukkuantan@gmail.com,081249320433
1409,1401012,RS IBU DAN ANAK MILANO,ibudananakmilano@gmail.com,081259263533
1402,1402012,RS UMUM DAERAH  INDRASARI RENGAT,umumdaerahindrasarirengat@gmail.com,081261693962
1402,1402013,RS UMUM  KASIH IBU RENGAT,umumkasihiburengat@gmail.com,081252300009
1402,1402014,RS IBU DAN ANAK  SAFIRA,ibudananaksafira@gmail.com,081250047357
1402,1402015,RS MUIZZAH,muizzah@gmail.com,081200003991
1404,1403013,RS UMUM DAERAH  PURI HUSADA TEMBILAHAN,umumdaerahpurihusadatembi@gmail.com,081282811221
1404,1403024,RS UMUM DAERAH  RAJA MUSA,umumdaerahrajamusa@gmail.com,081219839959
1404,1403035,RS UMUM DAERAH  TENGKU SULUNG,umumdaerahtengkusulung@gmail.com,081279800768
1404,1403037,RS 3M PLUS,3mplus@gmail.com,081241876313
1405,1404014,RS UMUM DAERAH  SELASIH RIAU,umumdaerahselasihriau@gmail.com,081293873855
1405,1404025,RS UMUM  EFARINA,umumefarina@gmail.com,081209608345
1405,1404026,RS UMUM  MEDICARE SOREK,umummedicaresorek@gmail.com,081261621754
1405,1404027,RS UMUM  AMALIA MEDIKA,umumamaliamedika@gmail.com,081257196404
1408,1405015,RS UMUM DAERAH TENGKU RAFI'AN SIAK SRI INDRAPURA,umumdaerahtengkurafiansia@gmail.com,081281501677
1408,1405017,RS TYPE D PERAWANG,typedperawang@gmail.com,081264187815
1401,1406016,RS UMUM DAERAH  BANGKINANG,umumdaerahbangkinang@gmail.com,081263455794
1401,1406031,RS UMUM  TANDUN,umumtandun@gmail.com,081273221793
1401,1406043,RS UMUM  MESRA,umummesra@gmail.com,081203675231
1401,1406044,RS IBU ANAK  HUSADA BUNDA,ibuanakhusadabunda@gmail.com,081267370580
1401,1406045,RS IBU ANAK  BUNDA ANISYAH,ibuanakbundaanisyah@gmail.com,081218595730
1401,1406046,RS IBU ANAK  NORFA HUSADA,ibuanaknorfahusada@gmail.com,081213409761
1401,1406057,RS UMUM PELITA,umumpelita@gmail.com,081212206004
1406,1407011,RS UMUM DAERAH  ROKAN HULU,umumdaerahrokanhulu@gmail.com,081224098192
1406,1407012,RS UMUM  AWAL BROS UJUNG BATU,umumawalbrosujungbatu@gmail.com,081288640237
1406,1407013,RS UMUM AZZAHRA,umumazzahra@gmail.com,081284806026
1406,1407014,RS UMUM  SURYA INSANI,umumsuryainsani@gmail.com,081210967546
1406,1407016,RS IBU DAN ANAK HARAPAN MEDIKA,ibudananakharapanmedika@gmail.com,081214000107
1406,1407017,RS DOA IBUNDA,doaibunda@gmail.com,081268160278
1403,1408011,RS UMUM DAERAH  BENGKALIS,umumdaerahbengkalis@gmail.com,081242644053
1403,1408032,RS UMUM DAERAH  KEC.MANDAU,umumdaerahkecmandau@gmail.com,081259038545
1403,1408055,RS UMUM  MUTIA SARI,umummutiasari@gmail.com,081254142077
1403,1408067,RS UMUM PT. CHEVRON PACIFIC INDONESIA,umumptchevronpacificindon@gmail.com,081257303845
1403,1408079,RS UMUM  THURSINA,umumthursina@gmail.com,081295939340
1403,1408080,RS UMUM  PERMATA HATI,umumpermatahati@gmail.com,081212430012
1407,1409013,RS UMUM  INDAH,umumindah@gmail.com,081256243653
1407,1409014,RS UMUM CAHAYA,umumcahaya@gmail.com,081237582024
1407,1409018,RS IBUNDA,ibunda@gmail.com,081255540072
1407,1409019,RS IBU DAN ANAK ATHAYA MEDIKA,ibudananakathayamedika@gmail.com,081269708592
1407,1409022,RS UMUM DAERAH  DR. RM. PRATOMO BAGANSIAPIAPI,umumdaerahdrrmpratomobaga@gmail.com,081269690313
1410,1410043,RS UMUM DAERAH  KABUPATEN KEPULAUAN MERANTI,umumdaerahkabupatenkepula@gmail.com,081233633060
1471,1471011,RS UMUM DAERAH  ARIFIN ACHMAD,umumdaeraharifinachmad@gmail.com,081211582085
1471,1471022,RS TK. IV PEKANBARU,tkivpekanbaru@gmail.com,081267098265
1471,1471033,RS BHAYANGKARA PEKAN BARU POLDA RIAU,bhayangkarapekanbarupolda@gmail.com,081287085144
1471,1471055,RS SANTA MARIA PEKANBARU,santamariapekanbaru@gmail.com,081216925582
1471,1471067,RS UMUM  EKA HOSPITAL PEKANBARU,umumekahospitalpekanbaru@gmail.com,081259674726
1471,1471079,RS UMUM  SYAFIRA,umumsyafira@gmail.com,081270743998
1471,1471091,RS UMUM DAERAH  PETALA BUMI,umumdaerahpetalabumi@gmail.com,081269930887
1471,1471135,RS UMUM  ISLAM IBNU SINA,umumislamibnusina@gmail.com,081264285959
1471,1471146,RS JIWA TAMPAN,jiwatampan@gmail.com,081266739521
1471,1471150,RS PROF. DR. TABRANI,profdrtabrani@gmail.com,081280230345
1471,1471161,RS UMUM  BINA KASIH,umumbinakasih@gmail.com,081292167725
1471,1471215,RSU TNI-AU LANUD ROESMIN NURJADIN,tniaulanudroesminnurjadin@gmail.com,081242393809
1471,1471226,RS UMUM  AWAL BROS PEKANBARU,umumawalbrospekanbaru@gmail.com,081232297217
1471,1471237,RS  ERIA,eria@gmail.com,081267635830
1471,1471259,RS IBU DAN ANAK ANDINI,ibudananakandini@gmail.com,081288350359
1471,1471371,RS UMUM  LANCANG KUNING,umumlancangkuning@gmail.com,081225712802
1471,1471382,RS UMUM  PEKANBARU MEDICAL CENTER,umumpekanbarumedicalcente@gmail.com,081267720815
1471,1471383,RS UMUM  SANSANI,umumsansani@gmail.com,081216333811
1471,1471384,RS AWAL BROS A. YANI,awalbrosayani@gmail.com,081294374634
1471,1471386,RS IBU DAN ANAK  ANNISA,ibudananakannisa@gmail.com,081283943615
1471,1471387,RS IBU DAN ANAK  ZAINAB,ibudananakzainab@gmail.com,081246866771
1471,1471389,RS JMB PEKANBARU,jmbpekanbaru@gmail.com,081291430717
1471,1471390,RS UMUM  AWAL BROS PANAM,umumawalbrospanam@gmail.com,081212826058
1471,1471391,RS KHUSUS  MATA PEKANBARU EYE CENTER,khususmatapekanbarueyecen@gmail.com,081232551563
1471,1471392,RS UMUM  UNIVERSITAS RIAU,umumuniversitasriau@gmail.com,081261154594
1471,1471394,RS KHUSUS  MATA SMEC PEKANBARU,khususmatasmecpekanbaru@gmail.com,081210326193
1471,1471395,RS IBU ANAK  BUDHI MULIA,ibuanakbudhimulia@gmail.com,081249503864
1471,1471396,RS UMUM  AULIA HOSPITAL,umumauliahospital@gmail.com,081274463083
1471,1471397,RS UMUM  PRIMA PEKANBARU,umumprimapekanbaru@gmail.com,081227598402
1471,1471398,RS DAERAH MADANI KOTA PEKANBARU,daerahmadanikotapekanbaru@gmail.com,081222154557
1471,1471399,RS HERMINA PEKANBARU,herminapekanbaru@gmail.com,081265200129
1472,1473013,RS UMUM DAERAH  KOTA DUMAI,umumdaerahkotadumai@gmail.com,081222184639
1472,1473024,RS PERTAMINA DUMAI,pertaminadumai@gmail.com,081298755128
1472,1473078,RS BHAYANGKARA DUMAI,bhayangkaradumai@gmail.com,081266474626
1472,1473079,RS GRAHA YASMINE,grahayasmine@gmail.com,081207527639
1572,1501012,RS UMUM DAERAH MAYJEN H. A. THALIB,umumdaerahmayjenhathalib@gmail.com,081208694844
1502,1502014,RS UMUM DAERAH KOLONEL ABUNDJANI/BANGKO,umumdaerahkolonelabundjan@gmail.com,081200116883
1502,1502015,RS RAUDHAH,raudhah@gmail.com,081229776473
1502,1502018,RS ANDIMAS,andimas@gmail.com,081215661496
1502,1502019,RS MERANGIN MEDICAL CENTRE,meranginmedicalcentre@gmail.com,081276783919
1503,1503036,RS UMUM DAERAH PROF. DR. H.  CHATIB QUZWAIN,umumdaerahprofdrhchatibqu@gmail.com,081275310063
1503,1503039,RS LANGIT GOLDEN MEDIKA,langitgoldenmedika@gmail.com,081228133375
1504,1504015,RS UMUM DAERAH HAJI ABDOEL MADJID BATOE,umumdaerahhajiabdoelmadji@gmail.com,081257959124
1571,1504017,RS ROYAL PRIMA,royalprima@gmail.com,081268561046
1504,1504018,RS MITRA MEDIKA BATANG HARI,mitramedikabatanghari@gmail.com,081211841736
1505,1505016,RS UMUM DAERAH AHMAD RIPIN,umumdaerahahmadripin@gmail.com,081289517840
1505,1505027,RS UMUM DAERAH SUNGAI BAHAR,umumdaerahsungaibahar@gmail.com,081227128455
1505,1505028,RS UMUM DAERAH SUNGAI GELAM,umumdaerahsungaigelam@gmail.com,081272190046
1507,1506011,RS UMUM DAERAH NURDIN HAMZAH,umumdaerahnurdinhamzah@gmail.com,081288668406
1506,1507010,RS UMUM DAERAH KH. DAUD ARIF,umumdaerahkhdaudarif@gmail.com,081244000011
1506,1507013,RS UMUM DAERAH SURYAH KHAIRUDDIN,umumdaerahsuryahkhairuddi@gmail.com,081222134160
1509,1508002,RS UMUM SETIA BUDI,umumsetiabudi@gmail.com,081207025198
1509,1508013,RS UMUM DAERAH SULTAN THAHA SAIFUDDIN,umumdaerahsultanthahasaif@gmail.com,081289782133
1508,1509013,RS UMUM DAERAH H. HANAFIE,umumdaerahhhanafie@gmail.com,081286331534
1508,1509028,RS UMUM PERMATA HATI,umumpermatahati@gmail.com,081236825977
1508,1509029,RS IBU DAN ANAK MOELIA,ibudananakmoelia@gmail.com,081226094290
1508,1509031,RS JABAL RAHMAH MEDIKA,jabalrahmahmedika@gmail.com,081219135466
1508,1509042,RS UMUM DAERAH RANTAU IKIL,umumdaerahrantauikil@gmail.com,081266487399
1571,1571012,RS UMUM DAERAH RADEN MATTAHER JAMBI,umumdaerahradenmattaherja@gmail.com,081227712660
1571,1571023,RS TK. IV DR. BRATANATA,tkivdrbratanata@gmail.com,081271132830
1571,1571034,RS BHAYANGKARA JAMBI,bhayangkarajambi@gmail.com,081260359067
1571,1571045,RS UMUM SANTA THERESIA,umumsantatheresia@gmail.com,081289498352
1571,1571136,RS JIWA DAERAH PROVINSI JAMBI,jiwadaerahprovinsijambi@gmail.com,081230450509
1571,1571147,RS SILOAM JAMBI,siloamjambi@gmail.com,081266736365
1571,1571158,RS UMUM DAERAH H. ABDUL MANAP,umumdaerahhabdulmanap@gmail.com,081243399164
1571,1571159,RS ISLAM ARAFAH,islamarafah@gmail.com,081222702893
1571,1571161,RS IBU DAN ANAK ANNISA,ibudananakannisa@gmail.com,081224241524
1571,1571162,RS UMUM KAMBANG,umumkambang@gmail.com,081264012793
1571,1571163,RS UMUM BAITURAHIM JAMBI,umumbaiturahimjambi@gmail.com,081294404151
1571,1571164,RS UMUM RIMBO MEDIKA,umumrimbomedika@gmail.com,081215587964
1571,1571165,RS UMUM ERNI MEDIKA,umumernimedika@gmail.com,081242394805
1571,1571168,RS MITRA,mitra@gmail.com,081218774865
1571,1571169,RS UMUM DAERAH H. ABDURRAHMAN SAYOETI,umumdaerahhabdurrahmansay@gmail.com,081240368572
1571,1571180,RS RAPHA THERESIA,raphatheresia@gmail.com,081233525617
1572,1572003,RS UMUM MELATI,umummelati@gmail.com,081290182668
1601,1601002,RS UMUM DR. NOESMIR BATURAJA,umumdrnoesmirbaturaja@gmail.com,081255615732
1601,1601013,RS UMUM DAERAH DR. IBNU SUTOWO BATURAJA,umumdaerahdribnusutowobat@gmail.com,081297484299
1601,1601035,RS UMUM SANTO ANTONIO BATURAJA,umumsantoantoniobaturaja@gmail.com,081238578771
1601,1601084,RS UMUM DOKTER MAULANA AK,umumdoktermaulanaak@gmail.com,081213968156
1601,1601086,RS IBU DAN ANAK AMANNA,ibudananakamanna@gmail.com,081238832417
1601,1601088,RS IBU DAN ANAK GRAHA KURNIA,ibudananakgrahakurnia@gmail.com,081261999209
1601,1601089,RS IBU DAN ANAK PRIMA QONITA,ibudananakprimaqonita@gmail.com,081223399933
1602,1602014,RS UMUM DAERAH KAYUAGUNG,umumdaerahkayuagung@gmail.com,081275444325
1602,1602015,RS UMUM DAERAH TUGU JAYA,umumdaerahtugujaya@gmail.com,081259899653
1602,1602016,RS SAFIRA PASA,safirapasa@gmail.com,081235069581
1603,1603030,RS UMUM BUKIT ASAM MEDIKA,umumbukitasammedika@gmail.com,081287535247
1603,1603063,RS UMUM DAERAH DR. H. M. RABAIN MUARA ENIM,umumdaerahdrhmrabainmuara@gmail.com,081287240410
1612,1603085,RS UMUM DAERAH TALANG UBI,umumdaerahtalangubi@gmail.com,081284972922
1603,1603087,RS UMUM DAERAH SEMENDE DARAT LAUT,umumdaerahsemendedaratlau@gmail.com,081281324176
1603,1603088,RS UMUM DAERAH LUBAI ULU,umumdaerahlubaiulu@gmail.com,081295671909
1603,1603089,RS UMUM DAERAH GELUMBANG,umumdaerahgelumbang@gmail.com,081245511166
1603,1603090,RS IBU DAN ANAK KARUNIA INDAH MEDIKA,ibudananakkaruniaindahmed@gmail.com,081283417493
1603,1603101,RS UMUM TRIJAYA MEDICAL CENTER,umumtrijayamedicalcenter@gmail.com,081239596568
1604,1604016,RS UMUM DAERAH LAHAT,umumdaerahlahat@gmail.com,081277927546
1604,1604020,RS TK. IV LAHAT,tkivlahat@gmail.com,081298192588
1613,1605043,RS UMUM DAERAH RUPIT KABUPATEN MUSI RAWAS UTARA,umumdaerahrupitkabupatenm@gmail.com,081279555120
1605,1605044,RS UMUM DAERAH MUARA BELITI,umumdaerahmuarabeliti@gmail.com,081287233612
1606,1606011,RS UMUM DAERAH SEKAYU,umumdaerahsekayu@gmail.com,081236292303
1606,1606022,RS UMUM DAERAH SUNGAI LILIN,umumdaerahsungaililin@gmail.com,081278279951
1606,1606032,RS UMUM DAERAH BAYUNG LINCIR,umumdaerahbayunglincir@gmail.com,081226903420
1607,1607012,RS UMUM DAERAH BANYUASIN,umumdaerahbanyuasin@gmail.com,081255306050
1607,1607014,RS HERMINA OPI JAKABARING,herminaopijakabaring@gmail.com,081254707612
1607,1607015,RS UMUM DAERAH PRATAMA MAKARTI JAYA,umumdaerahpratamamakartij@gmail.com,081200554100
1607,1607016,RS UMUM DAERAH SUKAJADI,umumdaerahsukajadi@gmail.com,081274850908
1607,1607017,RS BUNDA MEDIKA JAKABARING,bundamedikajakabaring@gmail.com,081279654926
1609,1608051,RS UMUM DAERAH MUARA DUA,umumdaerahmuaradua@gmail.com,081285154528
1608,1609011,RS UMUM DAERAH MARTAPURA,umumdaerahmartapura@gmail.com,081206200191
1608,1609012,RS ISLAM AT-TAQWA GUMAWANG,islamattaqwagumawang@gmail.com,081286730813
1608,1609046,CHARITAS HOSPITAL BELITANG,charitashospitalbelitang@gmail.com,081223730525
1608,1609083,RS UMUM DAERAH OGAN KOMERING ULU TIMUR,umumdaerahogankomeringulu@gmail.com,081288378533
1610,1610003,RS UMUM DAERAH KABUPATEN OGAN ILIR,umumdaerahkabupatenoganil@gmail.com,081274491934
1610,1610004,RS UMUM MAHYUZAHRA,umummahyuzahra@gmail.com,081236552791
1610,1610005,RS AR-ROYYAN,arroyyan@gmail.com,081222300712
1611,1611002,RS PRATAMA PENDOPO,pratamapendopo@gmail.com,081229002159
1611,1611042,RS UMUM DAERAH KABUPATEN EMPAT LAWANG,umumdaerahkabupatenempatl@gmail.com,081237727908
1671,1671013,RS UMUM PUSAT DR. MOHAMMAD HOESIN PALEMBANG,umumpusatdrmohammadhoesin@gmail.com,081267278832
1671,1671024,RS UMUM PERTAMINA PALEMBANG,umumpertaminapalembang@gmail.com,081255225139
1671,1671035,RS UMUM DR. AK. GANI KOTA PALEMBANG,umumdrakganikotapalembang@gmail.com,081212948587
1671,1671046,RS UMUM PUSRI PALEMBANG,umumpusripalembang@gmail.com,081207240428
1671,1671050,RS UMUM CHARITAS HOSPITAL PALEMBANG,umumcharitashospitalpalem@gmail.com,081214550242
1671,1671061,RS JIWA ERNALDI BAHAR PROVINSI SUMATERA SELATAN,jiwaernaldibaharprovinsis@gmail.com,081283807395
1607,1671072,RS UMUM PUSAT DR. RIVAI ABDULLAH,umumpusatdrrivaiabdullah@gmail.com,081254179517
1671,1671083,RS ISLAM SITI KHADIJAH,islamsitikhadijah@gmail.com,081224784931
1671,1671094,RS UMUM SRIWIJAYA,umumsriwijaya@gmail.com,081222413807
1671,1671243,RS UMUM BUNDA PALEMBANG,umumbundapalembang@gmail.com,081291886039
1671,1671254,RS IBU DAN ANAK TIARA FATRIN PALEMBANG,ibudananaktiarafatrinpale@gmail.com,081230817479
1671,1671265,RS UMUM DAERAH PALEMBANG BARI,umumdaerahpalembangbari@gmail.com,081208137228
1671,1671276,RS UMUM MYRIA PALEMBANG,umummyriapalembang@gmail.com,081275417413
1671,1671301,RS MUHAMMADIYAH PALEMBANG,muhammadiyahpalembang@gmail.com,081263606960
1671,1671312,RS KHUSUS PARU PALEMBANG,khususparupalembang@gmail.com,081224908618
1671,1671323,RS KHUSUS MATA MASYARAKAT PROVINSI SUMATERA SELAT,khususmatamasyarakatprovi@gmail.com,081211433377
1671,1671324,RS IBU DAN ANAK RIKA AMELIA,ibudananakrikaamelia@gmail.com,081203325783
1671,1671325,RS HERMINA PALEMBANG,herminapalembang@gmail.com,081210973961
1671,1671327,RS KARYA ASIH CHARITAS PALEMBANG,karyaasihcharitaspalemban@gmail.com,081248364106
1671,1671328,RS KHUSUS GIGI DAN MULUT PALEMBANG PROVINSI SUMATE,khususgigidanmulutpalemba@gmail.com,081253487392
1671,1671331,RS BHAYANGKARA M. HASAN PALEMBANG,bhayangkaramhasanpalemban@gmail.com,081299013785
1671,1671332,RS UMUM YK MADIRA PALEMBANG,umumykmadirapalembang@gmail.com,081250798167
1671,1671333,RS PELABUHAN PALEMBANG,pelabuhanpalembang@gmail.com,081250225011
1671,1671335,RS SILOAM SRIWIJAYA PALEMBANG,siloamsriwijayapalembang@gmail.com,081291378833
1671,1671336,RS UMUM GRAHA MANDIRI,umumgrahamandiri@gmail.com,081262224547
1671,1671337,RS IBU DAN ANAK TRINANDA PALEMBANG,ibudananaktrinandapalemba@gmail.com,081265019429
1671,1671339,RS IBU DAN ANAK BUNDA NONI,ibudananakbundanoni@gmail.com,081220148106
1671,1671340,RS IBU DAN ANAK AZ-ZAHRA PALEMBANG,ibudananakazzahrapalemban@gmail.com,081269270238
1671,1671341,RS IBU DAN ANAK MARISSA PALEMBANG,ibudananakmarissapalemban@gmail.com,081282973956
1671,1671342,RS MUSI MEDIKA CENDIKIA,musimedikacendikia@gmail.com,081206219840
1671,1671343,RS UMUM AR-RASYID PALEMBANG,umumarrasyidpalembang@gmail.com,081236279193
1671,1671347,RS UMUM DAERAH SITI FATIMAH PROVINSI SUMATERA SELA,umumdaerahsitifatimahprov@gmail.com,081261690020
1671,1671348,RS IBU DAN ANAK MAMA,ibudananakmama@gmail.com,081296838124
1671,1671350,RS UMUM DAERAH GANDUS PALEMBANG,umumdaerahganduspalembang@gmail.com,081252034206
1674,1672002,RS UMUM FADHILAH KOTA PRABUMULIH,umumfadhilahkotaprabumuli@gmail.com,081217757328
